"","defensiveTeam","displayName","week_num","position","tot_tackles","tot_tackles_forloss","tot_ffumbles","tot_missed_tackles","tot_prevents","tot_assists","tot_ips"
"3248","NYG","Xavier McKinney",2,"FS",3,0,0,1,0,2,0
"3249","NYG","Xavier McKinney",3,"FS",5,1,0,0,0,2,0
"3250","NYG","Xavier McKinney",4,"FS",1,0,0,0,0,3,0
"3251","NYG","Xavier McKinney",5,"FS",2,0,0,1,0,1,0
"3252","NYG","Xavier McKinney",6,"FS",5,0,0,0,0,4,0
"3253","NYG","Xavier McKinney",7,"FS",4,0,1,0,0,0,0
"3254","NYG","Xavier McKinney",8,"FS",1,0,0,1,0,0,0
"3255","NYJ","Ahmad Gardner",1,"CB",2,0,0,1,0,0,0
"3256","NYJ","Ahmad Gardner",2,"CB",5,0,0,0,0,0,0
"3257","NYJ","Ahmad Gardner",3,"CB",2,1,0,0,1,2,1
"3258","NYJ","Ahmad Gardner",4,"CB",2,0,0,1,0,2,0
"3259","NYJ","Ahmad Gardner",5,"CB",3,0,0,1,0,2,0
"3260","NYJ","Ahmad Gardner",6,"CB",3,0,0,0,0,0,0
"3261","NYJ","Ahmad Gardner",7,"CB",8,0,0,1,0,2,0
"3262","NYJ","Ahmad Gardner",8,"CB",3,2,0,0,0,1,0
"3263","NYJ","Ahmad Gardner",9,"CB",3,0,0,0,0,4,0
"3264","NYJ","Brandin Echols",6,"CB",1,0,0,0,0,0,0
"3265","NYJ","Brandin Echols",7,"CB",1,0,0,0,0,1,0
"3266","NYJ","Bryce Huff",7,"DE",1,0,0,0,1,0,0
"3267","NYJ","C.J. Mosley",1,"ILB",8,0,0,1,1,4,0
"3268","NYJ","C.J. Mosley",2,"ILB",4,2,0,0,0,3,0
"3269","NYJ","C.J. Mosley",3,"ILB",7,0,0,0,0,5,0
"3270","NYJ","C.J. Mosley",4,"ILB",4,0,0,2,0,6,0
"3271","NYJ","C.J. Mosley",5,"ILB",7,0,0,2,1,3,0
"3272","NYJ","C.J. Mosley",6,"ILB",7,0,0,0,1,4,0
"3273","NYJ","C.J. Mosley",7,"ILB",3,0,0,0,0,3,0
"3274","NYJ","C.J. Mosley",8,"ILB",11,1,0,1,1,3,0
"3275","NYJ","C.J. Mosley",9,"ILB",4,0,0,2,0,1,0
"3276","NYJ","Carl Lawson",1,"DE",1,1,0,0,0,1,0
"3277","NYJ","Carl Lawson",2,"DE",1,0,0,1,0,0,0
"3278","NYJ","Carl Lawson",3,"DE",0,0,0,2,0,0,0
"3279","NYJ","Carl Lawson",4,"DE",0,0,0,0,0,1,0
"3280","NYJ","Carl Lawson",5,"DE",0,0,0,0,0,1,0
"3281","NYJ","Carl Lawson",6,"DE",0,0,0,0,0,2,0
"3282","NYJ","Carl Lawson",7,"DE",0,0,0,1,0,1,0
"3283","NYJ","Carl Lawson",8,"DE",1,1,0,0,0,1,0
"3284","NYJ","D.J. Reed",1,"CB",2,0,1,0,0,0,0
"3285","NYJ","D.J. Reed",2,"CB",5,0,0,2,2,0,0
"3286","NYJ","D.J. Reed",3,"CB",2,0,0,0,0,0,0
"3287","NYJ","D.J. Reed",4,"CB",4,0,0,1,0,0,0
"3288","NYJ","D.J. Reed",5,"CB",5,0,0,0,0,0,0
"3289","NYJ","D.J. Reed",6,"CB",3,0,0,1,0,0,0
"3290","NYJ","D.J. Reed",7,"CB",7,0,0,0,1,0,0
"3291","NYJ","D.J. Reed",8,"CB",5,0,0,1,0,3,0
"3292","NYJ","D.J. Reed",9,"CB",1,0,0,0,0,3,0
"3293","NYJ","Jake Martin",1,"DE",0,0,0,1,0,2,0
"3294","NYJ","Jake Martin",2,"DE",1,0,0,1,0,1,0
"3295","NYJ","Jake Martin",4,"DE",1,0,0,0,0,0,0
"3296","NYJ","Jake Martin",7,"DE",0,0,0,0,0,1,0
"3297","NYJ","Jamien Sherwood",9,"ILB",2,0,0,0,0,0,0
"3298","NYJ","Jermaine Johnson",1,"DE",1,0,0,0,0,0,0
"3299","NYJ","Jermaine Johnson",2,"DE",0,0,0,0,0,2,0
"3300","NYJ","Jermaine Johnson",3,"DE",4,1,0,0,0,0,0
"3301","NYJ","Jermaine Johnson",4,"DE",2,0,0,0,0,1,0
"3302","NYJ","John Franklin-Myers",1,"DE",2,0,0,0,0,0,0
"3303","NYJ","John Franklin-Myers",2,"DE",0,0,0,1,0,0,0
"3304","NYJ","John Franklin-Myers",4,"DE",3,0,0,0,0,4,0
"3305","NYJ","John Franklin-Myers",5,"DE",1,0,0,0,0,0,0
"3306","NYJ","John Franklin-Myers",6,"DE",0,0,0,0,0,1,0
"3307","NYJ","John Franklin-Myers",7,"DE",1,1,0,0,1,0,1
"3308","NYJ","John Franklin-Myers",8,"DE",1,0,0,0,0,0,0
"3309","NYJ","John Franklin-Myers",9,"DE",1,0,0,0,0,1,0
"3310","NYJ","Jordan Whitehead",1,"SS",4,0,0,0,0,2,0
"3311","NYJ","Jordan Whitehead",2,"SS",3,0,0,5,0,4,0
"3312","NYJ","Jordan Whitehead",3,"SS",1,0,0,2,0,4,0
"3313","NYJ","Jordan Whitehead",4,"SS",1,0,0,1,0,1,0
"3314","NYJ","Jordan Whitehead",5,"SS",5,1,0,0,2,1,0
"3315","NYJ","Jordan Whitehead",6,"SS",5,0,0,0,0,2,0
"3316","NYJ","Jordan Whitehead",7,"SS",3,0,0,1,0,1,0
"3317","NYJ","Jordan Whitehead",8,"SS",2,0,0,1,0,3,0
"3318","NYJ","Jordan Whitehead",9,"SS",3,0,0,0,0,1,0
"3319","NYJ","Kwon Alexander",1,"OLB",3,0,0,0,0,0,0
"3320","NYJ","Kwon Alexander",2,"OLB",6,1,0,1,0,1,0
"3321","NYJ","Kwon Alexander",3,"OLB",1,0,0,0,0,1,0
"3322","NYJ","Kwon Alexander",4,"OLB",2,0,0,0,0,5,0
"3323","NYJ","Kwon Alexander",5,"OLB",6,1,0,1,1,4,1
"3324","NYJ","Kwon Alexander",6,"OLB",0,0,0,2,0,1,0
"3325","NYJ","Kwon Alexander",7,"OLB",2,0,0,0,1,1,0
"3326","NYJ","Kwon Alexander",8,"OLB",4,1,0,0,0,2,0
"3327","NYJ","Kwon Alexander",9,"OLB",1,0,0,0,0,1,0
"3328","NYJ","Lamarcus Joyner",1,"SS",1,0,0,0,0,0,0
"3329","NYJ","Lamarcus Joyner",2,"SS",6,0,0,5,0,2,0
"3330","NYJ","Lamarcus Joyner",3,"SS",2,0,0,0,0,5,0
"3331","NYJ","Lamarcus Joyner",4,"SS",1,0,0,0,0,4,0
"3332","NYJ","Lamarcus Joyner",5,"SS",0,0,0,0,0,3,0
"3333","NYJ","Lamarcus Joyner",6,"SS",3,0,0,0,0,1,0
"3334","NYJ","Lamarcus Joyner",7,"SS",1,0,0,0,0,1,0
"3335","NYJ","Lamarcus Joyner",8,"SS",0,0,0,1,0,1,0
"3336","NYJ","Lamarcus Joyner",9,"SS",2,0,0,0,0,1,0
"3337","NYJ","Marcell Harris",3,"OLB",3,0,0,1,0,0,0
"3338","NYJ","Marcell Harris",4,"OLB",2,0,0,1,0,2,0
"3339","NYJ","Marcell Harris",5,"OLB",0,0,0,0,0,1,0
"3340","NYJ","Marcell Harris",7,"OLB",0,0,0,1,0,1,0
"3341","NYJ","Michael Carter",1,"CB",2,1,0,0,0,2,0
"3342","NYJ","Michael Carter",2,"CB",2,0,0,0,0,0,0
"3343","NYJ","Michael Carter",3,"CB",1,0,0,0,0,0,0
"3344","NYJ","Michael Carter",4,"CB",3,0,0,1,1,0,0
"3345","NYJ","Michael Carter",5,"CB",3,0,0,1,0,1,0
"3346","NYJ","Michael Carter",6,"CB",5,0,0,1,2,0,0
"3347","NYJ","Michael Carter",7,"CB",1,0,0,1,1,0,0
"3348","NYJ","Michael Carter",8,"CB",7,1,0,0,1,0,1
"3349","NYJ","Michael Carter",9,"CB",1,0,0,0,0,1,0
"3350","NYJ","Micheal Clemons",1,"DE",0,0,0,0,0,1,0
"3351","NYJ","Micheal Clemons",2,"DE",0,0,0,0,0,1,0
"3352","NYJ","Micheal Clemons",3,"DE",2,1,0,0,0,1,0
"3353","NYJ","Micheal Clemons",5,"DE",1,0,0,0,0,0,0
"3354","NYJ","Micheal Clemons",6,"DE",0,0,0,0,0,1,0
"3355","NYJ","Micheal Clemons",7,"DE",1,0,0,0,0,1,0
"3356","NYJ","Micheal Clemons",8,"DE",1,0,0,0,0,0,0
"3357","NYJ","Micheal Clemons",9,"DE",2,0,0,0,0,2,0
"3358","NYJ","Nathan Shepherd",1,"DT",0,0,0,1,0,0,0
"3359","NYJ","Nathan Shepherd",2,"DT",0,0,0,0,0,1,0
"3360","NYJ","Nathan Shepherd",4,"DT",0,0,0,0,0,1,0
"3361","NYJ","Nathan Shepherd",6,"DT",0,0,0,0,0,2,0
"3362","NYJ","Nathan Shepherd",7,"DT",3,0,0,0,0,1,0
"3363","NYJ","Nathan Shepherd",8,"DT",1,0,0,1,1,1,0
"3364","NYJ","Nathan Shepherd",9,"DT",0,0,0,1,0,1,0
"3365","NYJ","Quincy Williams",1,"OLB",5,0,0,1,0,0,0
"3366","NYJ","Quincy Williams",2,"OLB",4,0,0,1,0,1,0
"3367","NYJ","Quincy Williams",3,"OLB",6,1,0,2,2,1,0
"3368","NYJ","Quincy Williams",6,"OLB",8,0,0,1,1,6,0
"3369","NYJ","Quincy Williams",7,"OLB",4,0,0,0,0,2,0
"3370","NYJ","Quincy Williams",8,"OLB",4,2,0,2,1,3,0
"3371","NYJ","Quincy Williams",9,"OLB",4,1,0,2,1,0,0
"3372","NYJ","Quinnen Williams",2,"NT",3,0,0,1,0,0,0
"3373","NYJ","Quinnen Williams",3,"NT",2,0,0,0,0,1,0
"3374","NYJ","Quinnen Williams",4,"NT",2,0,0,0,1,3,0
"3375","NYJ","Quinnen Williams",5,"NT",0,0,0,0,0,2,0
"3376","NYJ","Quinnen Williams",6,"NT",2,1,0,0,1,1,0
"3377","NYJ","Quinnen Williams",7,"NT",3,0,0,0,0,1,0
"3378","NYJ","Quinnen Williams",8,"NT",2,0,0,0,0,1,0
"3379","NYJ","Quinnen Williams",9,"NT",0,0,0,1,0,1,0
"3380","NYJ","Sheldon Rankins",1,"DT",0,0,0,0,0,1,0
"3381","NYJ","Sheldon Rankins",2,"DT",3,1,0,0,0,2,0
"3382","NYJ","Sheldon Rankins",3,"DT",5,0,0,0,0,0,0
"3383","NYJ","Sheldon Rankins",4,"DT",1,0,0,0,0,3,0
"3384","NYJ","Sheldon Rankins",5,"DT",1,0,0,3,0,0,0
"3385","NYJ","Sheldon Rankins",6,"DT",0,0,0,1,0,0,0
"3386","NYJ","Sheldon Rankins",7,"DT",1,0,0,0,0,0,0
"3387","NYJ","Sheldon Rankins",8,"DT",2,0,0,0,0,1,0
"3388","NYJ","Sheldon Rankins",9,"DT",0,0,0,0,0,1,0
"3389","NYJ","Solomon Thomas",1,"DT",0,0,0,0,0,1,0
"3390","NYJ","Solomon Thomas",2,"DT",2,0,0,0,0,4,0
"3391","NYJ","Solomon Thomas",4,"DT",0,0,0,0,0,1,0
"3392","NYJ","Solomon Thomas",5,"DT",1,0,0,0,0,0,0
"3393","NYJ","Solomon Thomas",7,"DT",1,0,0,0,0,1,0
"3394","NYJ","Solomon Thomas",8,"DT",1,0,0,0,0,0,0
"3395","NYJ","Tony Adams",2,"FS",0,0,0,0,0,1,0
"3396","NYJ","Vinny Curry",6,"DE",2,1,0,0,0,1,0
"3397","NYJ","Vinny Curry",7,"DE",1,0,0,1,0,1,0
"3398","NYJ","Vinny Curry",8,"DE",0,0,0,1,0,0,0
"3399","NYJ","Vinny Curry",9,"DE",2,0,0,0,0,0,0
"3400","NYJ","Will Parks",5,"FS",2,0,0,0,0,0,0
"3401","NYJ","Will Parks",9,"FS",1,0,0,0,0,0,0
"3402","PHI","Avonte Maddox",1,"CB",1,0,0,3,0,2,0
"3403","PHI","Avonte Maddox",2,"CB",4,0,0,0,0,4,0
"3404","PHI","Avonte Maddox",3,"CB",2,0,0,0,1,3,0
"3405","PHI","Avonte Maddox",6,"CB",1,0,0,0,0,1,0
"3406","PHI","Avonte Maddox",8,"CB",5,1,0,3,1,0,0
"3407","PHI","Avonte Maddox",9,"CB",2,0,0,1,1,0,0
"3408","PHI","Brandon Graham",2,"DE",1,0,0,1,0,1,0
"3409","PHI","Brandon Graham",3,"DE",2,1,0,0,0,1,0
"3410","PHI","Brandon Graham",4,"DE",0,0,0,0,0,3,0
"3411","PHI","Brandon Graham",5,"DE",2,1,0,0,0,0,0
"3412","PHI","Brandon Graham",6,"DE",0,0,0,0,0,1,0
"3413","PHI","Brandon Graham",9,"DE",1,1,0,0,0,0,0
"3414","PHI","Chauncey Gardner-Johnson",1,"SS",5,0,0,3,0,0,0
"3415","PHI","Chauncey Gardner-Johnson",2,"SS",3,0,0,1,0,1,0
"3416","PHI","Chauncey Gardner-Johnson",3,"SS",4,1,0,0,2,1,0
"3417","PHI","Chauncey Gardner-Johnson",4,"SS",2,0,0,3,0,0,0
"3418","PHI","Chauncey Gardner-Johnson",5,"SS",10,1,0,1,0,0,0
"3419","PHI","Chauncey Gardner-Johnson",6,"SS",4,0,0,1,1,1,0
"3420","PHI","Chauncey Gardner-Johnson",8,"SS",6,0,0,1,0,1,0
"3421","PHI","Chauncey Gardner-Johnson",9,"SS",2,0,0,0,0,1,0
"3422","PHI","Darius Slay",1,"CB",4,0,0,1,0,2,0
"3423","PHI","Darius Slay",2,"CB",1,0,0,0,0,0,0
"3424","PHI","Darius Slay",3,"CB",1,0,0,0,0,0,0
"3425","PHI","Darius Slay",5,"CB",6,0,0,2,0,2,0
"3426","PHI","Darius Slay",6,"CB",1,0,0,0,0,1,0
"3427","PHI","Darius Slay",8,"CB",1,0,0,1,0,1,0
"3428","PHI","Darius Slay",9,"CB",2,0,0,0,1,2,0
"3429","PHI","Fletcher Cox",1,"DT",1,0,0,0,0,0,0
"3430","PHI","Fletcher Cox",2,"DT",0,0,0,0,0,2,0
"3431","PHI","Fletcher Cox",3,"DT",0,0,0,0,0,1,0
"3432","PHI","Fletcher Cox",4,"DT",0,0,0,0,0,1,0
"3433","PHI","Fletcher Cox",6,"DT",1,0,0,0,0,3,0
"3434","PHI","Fletcher Cox",8,"DT",2,1,0,0,0,1,0
"3435","PHI","Fletcher Cox",9,"DT",2,0,0,1,0,2,0
"3436","PHI","Haason Reddick",1,"OLB",1,1,0,1,0,1,0
"3437","PHI","Haason Reddick",2,"OLB",2,0,0,2,0,0,0
"3438","PHI","Haason Reddick",3,"OLB",1,0,0,0,0,1,0
"3439","PHI","Haason Reddick",4,"OLB",2,1,0,0,0,0,0
"3440","PHI","Haason Reddick",5,"OLB",0,0,0,1,0,0,0
"3441","PHI","Haason Reddick",6,"OLB",1,0,0,2,0,0,0
"3442","PHI","Haason Reddick",8,"OLB",2,0,0,1,0,1,0
"3443","PHI","Haason Reddick",9,"OLB",1,1,0,2,0,1,0
"3444","PHI","James Bradberry",1,"CB",1,0,0,2,0,1,0
"3445","PHI","James Bradberry",2,"CB",1,0,0,1,0,0,0
"3446","PHI","James Bradberry",3,"CB",4,0,0,1,0,1,0
"3447","PHI","James Bradberry",4,"CB",2,0,0,0,0,0,0
"3448","PHI","James Bradberry",5,"CB",2,0,0,0,0,0,0
"3449","PHI","James Bradberry",6,"CB",3,0,0,0,0,0,0
"3450","PHI","James Bradberry",8,"CB",3,0,0,1,0,1,0
"3451","PHI","James Bradberry",9,"CB",4,0,0,1,0,0,0
"3452","PHI","Javon Hargrave",1,"DT",2,0,0,1,0,0,0
"3453","PHI","Javon Hargrave",2,"DT",0,0,0,0,0,1,0
"3454","PHI","Javon Hargrave",3,"DT",1,0,0,0,0,0,0
"3455","PHI","Javon Hargrave",4,"DT",1,0,0,1,0,0,0
"3456","PHI","Javon Hargrave",5,"DT",2,0,0,0,0,1,0
"3457","PHI","Javon Hargrave",6,"DT",2,0,0,0,0,0,0
"3458","PHI","Javon Hargrave",8,"DT",4,0,0,0,1,2,0
"3459","PHI","Javon Hargrave",9,"DT",3,0,0,1,0,1,0
"3460","PHI","Jordan Davis",1,"DT",1,0,0,0,0,1,0
"3461","PHI","Jordan Davis",3,"DT",0,0,0,0,0,2,0
"3462","PHI","Jordan Davis",4,"DT",2,1,0,0,0,2,0
"3463","PHI","Jordan Davis",5,"DT",3,0,0,0,0,0,0
"3464","PHI","Jordan Davis",6,"DT",1,0,0,0,0,0,0
"3465","PHI","Jordan Davis",8,"DT",2,0,0,0,0,1,0
"3466","PHI","Josh Sweat",1,"DE",2,0,0,0,0,1,0
"3467","PHI","Josh Sweat",2,"DE",2,2,0,1,0,0,0
"3468","PHI","Josh Sweat",3,"DE",0,0,0,1,0,1,0
"3469","PHI","Josh Sweat",4,"DE",5,1,0,1,1,0,0
"3470","PHI","Josh Sweat",5,"DE",2,1,0,1,0,0,0
"3471","PHI","Josh Sweat",6,"DE",1,0,0,1,1,1,0
"3472","PHI","Josh Sweat",8,"DE",1,0,0,0,0,0,0
"3473","PHI","Josh Sweat",9,"DE",2,1,0,0,0,3,0
"3474","PHI","Josiah Scott",4,"CB",1,0,0,1,0,2,0
"3475","PHI","Josiah Scott",5,"CB",2,1,0,1,0,1,0
"3476","PHI","K'Von Wallace",6,"SS",2,0,0,0,0,2,0
"3477","PHI","K'Von Wallace",9,"SS",1,0,0,0,0,1,0
"3478","PHI","Kyron Johnson",8,"OLB",0,0,0,0,0,1,0
"3479","PHI","Kyzir White",1,"ILB",4,1,0,2,0,1,0
"3480","PHI","Kyzir White",2,"ILB",2,0,0,1,0,3,0
"3481","PHI","Kyzir White",3,"ILB",6,0,0,1,0,1,0
"3482","PHI","Kyzir White",4,"ILB",2,0,0,0,0,2,0
"3483","PHI","Kyzir White",5,"ILB",3,0,0,0,0,3,0
"3484","PHI","Kyzir White",6,"ILB",4,0,0,1,0,4,0
"3485","PHI","Kyzir White",8,"ILB",5,0,0,1,0,6,0
"3486","PHI","Kyzir White",9,"ILB",4,0,0,1,0,3,0
"3487","PHI","Marcus Epps",1,"SS",9,1,0,1,1,2,0
"3488","PHI","Marcus Epps",2,"SS",2,0,0,2,0,4,0
"3489","PHI","Marcus Epps",3,"SS",4,0,0,0,0,1,0
"3490","PHI","Marcus Epps",4,"SS",1,0,0,0,0,0,0
"3491","PHI","Marcus Epps",5,"SS",5,1,0,0,0,0,0
"3492","PHI","Marcus Epps",6,"SS",5,0,0,3,0,0,0
"3493","PHI","Marcus Epps",8,"SS",4,0,0,1,0,3,0
"3494","PHI","Marcus Epps",9,"SS",2,0,0,1,0,3,0
"3495","PHI","Marlon Tuipulotu",1,"DT",0,0,0,0,0,1,0
"3496","PHI","Marlon Tuipulotu",2,"DT",0,0,0,0,0,1,0
"3497","PHI","Marlon Tuipulotu",3,"DT",2,0,0,0,0,0,0
"3498","PHI","Marlon Tuipulotu",4,"DT",0,0,0,0,0,1,0
"3499","PHI","Marlon Tuipulotu",5,"DT",1,0,0,1,0,1,0
"3500","PHI","Marlon Tuipulotu",6,"DT",1,0,0,0,0,0,0
"3501","PHI","Marlon Tuipulotu",8,"DT",1,0,0,0,0,0,0
"3502","PHI","Marlon Tuipulotu",9,"DT",0,0,0,0,0,1,0
"3503","PHI","Marvin Wilson",9,"DT",2,0,0,1,0,2,0
"3504","PHI","Milton Williams",1,"DT",2,0,0,0,0,0,0
"3505","PHI","Milton Williams",3,"DT",0,0,0,0,0,2,0
"3506","PHI","Milton Williams",4,"DT",0,0,0,0,0,1,0
"3507","PHI","Milton Williams",6,"DT",0,0,0,0,0,2,0
"3508","PHI","Milton Williams",9,"DT",2,0,0,0,0,0,0
"3509","PHI","Patrick Johnson",4,"ILB",1,0,1,0,0,0,0
"3510","PHI","Patrick Johnson",6,"ILB",1,0,0,1,0,0,0
"3511","PHI","T.J. Edwards",1,"ILB",5,0,0,2,0,2,0
"3512","PHI","T.J. Edwards",2,"ILB",7,1,0,2,0,3,0
"3513","PHI","T.J. Edwards",3,"ILB",8,1,0,0,1,1,0
"3514","PHI","T.J. Edwards",4,"ILB",3,0,0,0,0,2,0
"3515","PHI","T.J. Edwards",5,"ILB",6,1,0,3,0,3,0
"3516","PHI","T.J. Edwards",6,"ILB",7,0,0,0,0,8,0
"3517","PHI","T.J. Edwards",8,"ILB",8,0,0,1,0,4,0
"3518","PHI","T.J. Edwards",9,"ILB",5,1,0,0,0,2,0
"3519","PHI","Zech McPhearson",3,"CB",2,0,0,0,0,0,0
"3520","PIT","Ahkello Witherspoon",1,"CB",6,0,0,0,0,2,0
"3521","PIT","Ahkello Witherspoon",2,"CB",3,0,0,1,0,0,0
"3522","PIT","Ahkello Witherspoon",3,"CB",4,0,0,1,0,1,0
"3523","PIT","Ahkello Witherspoon",8,"CB",5,0,0,0,0,0,0
"3524","PIT","Alex Highsmith",1,"OLB",3,0,0,1,0,3,0
"3525","PIT","Alex Highsmith",2,"OLB",2,0,0,0,0,1,0
"3526","PIT","Alex Highsmith",3,"OLB",5,1,0,1,0,1,0
"3527","PIT","Alex Highsmith",4,"OLB",0,0,0,0,0,3,0
"3528","PIT","Alex Highsmith",5,"OLB",1,1,0,0,0,0,0
"3529","PIT","Alex Highsmith",8,"OLB",2,1,0,0,0,2,0
"3530","PIT","Arthur Maulet",1,"CB",2,0,0,0,1,0,0
"3531","PIT","Arthur Maulet",2,"CB",1,0,0,2,0,1,0
"3532","PIT","Arthur Maulet",3,"CB",0,0,0,1,0,1,0
"3533","PIT","Arthur Maulet",4,"CB",5,0,0,1,2,2,0
"3534","PIT","Arthur Maulet",5,"CB",3,0,0,1,0,1,0
"3535","PIT","Arthur Maulet",6,"CB",2,0,0,2,0,2,0
"3536","PIT","Arthur Maulet",7,"CB",2,1,0,0,0,2,0
"3537","PIT","Arthur Maulet",8,"CB",2,0,0,0,1,1,0
"3538","PIT","Cameron Heyward",1,"DT",1,0,0,0,0,0,0
"3539","PIT","Cameron Heyward",2,"DT",3,0,0,0,0,2,0
"3540","PIT","Cameron Heyward",3,"DT",4,1,0,0,1,3,0
"3541","PIT","Cameron Heyward",4,"DT",1,0,0,0,0,2,0
"3542","PIT","Cameron Heyward",5,"DT",1,0,1,1,0,4,0
"3543","PIT","Cameron Heyward",6,"DT",1,0,0,0,0,1,0
"3544","PIT","Cameron Heyward",7,"DT",4,1,0,0,1,1,1
"3545","PIT","Cameron Heyward",8,"DT",2,0,0,0,2,0,0
"3546","PIT","Cameron Sutton",1,"CB",2,0,0,0,0,1,0
"3547","PIT","Cameron Sutton",2,"CB",3,0,0,1,0,0,0
"3548","PIT","Cameron Sutton",3,"CB",5,0,0,0,1,0,0
"3549","PIT","Cameron Sutton",4,"CB",1,0,0,2,0,0,0
"3550","PIT","Cameron Sutton",5,"CB",4,1,0,0,0,0,0
"3551","PIT","Cameron Sutton",8,"CB",4,0,0,1,0,0,0
"3552","PIT","Chris Wormley",1,"DE",1,1,0,0,0,2,0
"3553","PIT","Chris Wormley",2,"DE",1,0,0,0,0,1,0
"3554","PIT","Chris Wormley",3,"DE",2,0,0,0,1,3,0
"3555","PIT","Chris Wormley",4,"DE",2,1,0,0,0,2,0
"3556","PIT","Chris Wormley",6,"DE",2,1,0,1,1,1,1
"3557","PIT","Chris Wormley",7,"DE",1,0,0,0,0,0,0
"3558","PIT","DeMarvin Leal",1,"DE",0,0,0,0,0,1,0
"3559","PIT","DeMarvin Leal",2,"DE",1,0,0,0,0,1,0
"3560","PIT","DeMarvin Leal",3,"DE",1,0,0,0,0,0,0
"3561","PIT","DeMarvin Leal",4,"DE",2,1,0,1,0,2,0
"3562","PIT","DeMarvin Leal",5,"DE",1,0,0,1,0,1,0
"3563","PIT","Devin Bush",1,"ILB",2,0,0,0,0,3,0
"3564","PIT","Devin Bush",2,"ILB",1,0,0,0,0,2,0
"3565","PIT","Devin Bush",3,"ILB",6,0,0,1,0,5,0
"3566","PIT","Devin Bush",4,"ILB",4,0,0,0,0,1,0
"3567","PIT","Devin Bush",5,"ILB",3,0,0,0,0,2,0
"3568","PIT","Devin Bush",6,"ILB",4,0,0,0,0,2,0
"3569","PIT","Devin Bush",7,"ILB",5,1,0,0,0,1,0
"3570","PIT","Devin Bush",8,"ILB",0,0,0,0,0,2,0
"3571","PIT","Elijah Riley",6,"CB",1,0,0,0,0,0,0
"3572","PIT","Isaiahh Loudermilk",6,"DE",1,0,0,0,0,0,0
"3573","PIT","Isaiahh Loudermilk",7,"DE",0,0,0,1,0,0,0
"3574","PIT","Isaiahh Loudermilk",8,"DE",2,0,0,0,0,2,0
"3575","PIT","James Pierre",5,"CB",5,0,0,0,0,0,0
"3576","PIT","James Pierre",6,"CB",2,0,0,0,0,1,0
"3577","PIT","James Pierre",7,"CB",3,0,0,0,0,0,0
"3578","PIT","James Pierre",8,"CB",2,0,0,1,0,0,0
"3579","PIT","Jamir Jones",1,"OLB",0,0,0,0,0,1,0
"3580","PIT","Jamir Jones",2,"OLB",1,0,0,0,0,0,0
"3581","PIT","Jamir Jones",3,"OLB",2,0,0,0,0,0,0
"3582","PIT","Josh Jackson",5,"CB",1,0,0,0,1,1,0
"3583","PIT","Josh Jackson",6,"CB",4,0,0,0,0,1,0
"3584","PIT","Larry Ogunjobi",1,"DT",3,1,0,0,0,1,0
"3585","PIT","Larry Ogunjobi",2,"DT",0,0,0,0,0,3,0
"3586","PIT","Larry Ogunjobi",3,"DT",0,0,0,0,0,1,0
"3587","PIT","Larry Ogunjobi",4,"DT",1,0,0,1,0,2,0
"3588","PIT","Larry Ogunjobi",6,"DT",3,1,0,0,0,1,0
"3589","PIT","Larry Ogunjobi",7,"DT",2,0,0,2,0,1,0
"3590","PIT","Levi Wallace",1,"CB",2,0,0,0,1,1,0
"3591","PIT","Levi Wallace",2,"CB",1,0,0,1,0,0,0
"3592","PIT","Levi Wallace",3,"CB",2,0,0,0,2,1,0
"3593","PIT","Levi Wallace",4,"CB",1,0,0,0,0,2,0
"3594","PIT","Levi Wallace",5,"CB",1,0,0,1,0,1,0
"3595","PIT","Levi Wallace",7,"CB",2,0,0,0,0,1,0
"3596","PIT","Malik Reed",1,"OLB",0,0,0,1,0,1,0
"3597","PIT","Malik Reed",2,"OLB",2,0,0,0,0,1,0
"3598","PIT","Malik Reed",3,"OLB",2,0,0,1,0,1,0
"3599","PIT","Malik Reed",4,"OLB",0,0,0,0,0,1,0
"3600","PIT","Malik Reed",5,"OLB",0,0,0,0,0,1,0
"3601","PIT","Malik Reed",6,"OLB",2,0,0,0,0,3,0
"3602","PIT","Malik Reed",8,"OLB",1,0,0,0,1,2,0
"3603","PIT","Minkah Fitzpatrick",1,"FS",9,0,0,0,0,4,0
"3604","PIT","Minkah Fitzpatrick",2,"FS",2,0,0,0,0,4,0
"3605","PIT","Minkah Fitzpatrick",3,"FS",2,0,0,1,0,2,0
"3606","PIT","Minkah Fitzpatrick",4,"FS",4,0,0,0,1,3,0
"3607","PIT","Minkah Fitzpatrick",5,"FS",0,0,0,1,0,1,0
"3608","PIT","Minkah Fitzpatrick",7,"FS",4,0,0,0,1,2,0
"3609","PIT","Minkah Fitzpatrick",8,"FS",5,0,0,0,1,1,0
"3610","PIT","Montravius Adams",1,"NT",1,0,0,0,0,0,0
"3611","PIT","Montravius Adams",2,"NT",0,0,0,0,0,1,0
"3612","PIT","Montravius Adams",4,"NT",2,0,0,0,0,0,0
"3613","PIT","Montravius Adams",6,"NT",0,0,0,0,0,1,0
"3614","PIT","Montravius Adams",7,"NT",1,0,0,0,0,1,0
"3615","PIT","Myles Jack",1,"ILB",5,1,0,1,0,4,0
"3616","PIT","Myles Jack",2,"ILB",6,1,0,1,0,6,0
"3617","PIT","Myles Jack",3,"ILB",6,0,0,2,0,5,0
