"","nflId","height","weight","birthDate","collegeName","position","displayName"
"1057",52479,"6-3",300,"1997-11-17","Texas A&amp;M","DT","Justin Madubuike"
"1058",52480,"6-7",310,"1997-06-22","Houston","G","Josh Jones"
"1059",52481,"6-4",310,"1997-02-01","Ohio State","DT","Davon Hamilton"
"1060",52482,"6-3",235,"1996-12-30","Wisconsin","OLB","Zack Baun"
"1061",52483,"6-4",305,"1997-02-05","Ohio State","G","Jonah Jackson"
"1062",52484,"5-10",215,"1997-05-04","Vanderbilt","RB","Ke'Shawn Vaughn"
"1063",52485,"6-1",200,"1997-09-12","Iowa","CB","Michael Ojemudia"
"1064",52486,"6-4",290,"1997-11-17","Temple","C","Matt Hennessy"
"1065",52488,"6-0",201,"1997-10-14","Kentucky","WR","Lynn Bowden"
"1066",52489,"6-3",215,"1998-11-13","South Carolina","WR","Bryan Edwards"
"1067",52490,"6-2",302,"1997-01-17","Oklahoma","DT","Neville Gallimore"
"1068",52491,"6-4",315,"1997-11-22","Louisiana State","C","Lloyd Cushenberry"
"1069",52492,"6-5",252,"1998-08-25","Alabama","OLB","Terrell Lewis"
"1070",52493,"6-1",204,"1998-08-24","Utah","FS","Julian Blackmon"
"1071",52494,"5-10",215,"1997-12-15","Utah","RB","Zack Moss"
"1072",52495,"6-3",259,"1997-09-01","Alabama","OLB","Anfernee Jennings"
"1073",52496,"6-4",315,"1997-11-23","Missouri","DT","Jordan Elliott"
"1074",52497,"6-2",185,"1998-09-03","Mississippi State","CB","Cameron Dantzler"
"1075",52498,"6-3",259,"1997-05-25","Florida","DE","Jonathan Greenard"
"1076",52499,"6-3",260,"1997-08-14","UCLA","TE","Devin Asiasi"
"1077",52500,"5-11",210,"1997-09-12","Texas","WR","Devin Duvernay"
"1078",52502,"6-3",240,"1997-02-14","Cincinnati","TE","Josiah Deguara"
"1079",52505,"6-4",233,"1999-04-01","Louisiana State","MLB","Jacob Phillips"
"1080",52506,"6-3",245,"1998-03-05","Ohio State","OLB","Malik Harrison"
"1081",52510,"6-4",242,"1997-08-07","North Carolina-Charlotte","OLB","Alex Highsmith"
"1082",52512,"6-0",198,"1997-08-18","Utah","FS","Terrell Burgess"
"1083",52513,"6-6",253,"1997-02-05","Dayton","TE","Adam Trautman"
"1084",52514,"6-5",345,"1997-01-29","Mississippi State","T","Tyre Phillips"
"1085",52515,"6-2",215,"1997-09-21","Appalachian State","OLB","Akeem Davis-Gaither"
"1086",52516,"6-4",295,"1999-07-26","Louisiana State","T","Saahdiq Charles"
"1087",52517,"6-4",330,"1997-08-19","Clemson","G","John Simpson"
"1088",52518,"5-10",198,"1998-06-23","UCLA","CB","Darnay Holmes"
"1089",52520,"5-11",219,"1997-11-20","UCLA","RB","Joshua Kelley"
"1090",52522,"6-5",335,"1998-08-23","Utah","DT","Leki Fotu"
"1091",52523,"6-5",240,"1998-04-23","Florida Atlantic","TE","Harrison Bryant"
"1092",52524,"6-6",305,"1998-07-22","St. John's, Minn.","G","Ben Bartch"
"1093",52525,"6-5",260,"1997-10-31","South Carolina","OLB","D.J. Wonnum"
"1094",52526,"6-5",255,"1998-04-25","Missouri","TE","Albert Okwuegbunam"
"1095",52527,"6-3",219,"1997-08-28","Fresno State","ILB","Mykal Walker"
"1096",52529,"6-6",320,"1997-03-18","Kentucky","G","Logan Stenberg"
"1097",52530,"6-6",227,"1997-11-17","Washington","QB","Jacob Eason"
"1098",52534,"6-8",315,"1996-11-20","North Carolina","T","Charlie Heck"
"1099",52535,"5-11",208,"1997-07-25","Clemson","SS","K'Von Wallace"
"1100",52536,"6-3",213,"1999-03-01","Central Florida","WR","Gabe Davis"
"1101",52538,"6-4",295,"1999-01-20","Baylor","NT","James Lynch"
"1102",52539,"6-2",308,NA,"Louisiana State","NT","Rashard Lawrence"
"1103",52540,"6-4",225,"1996-09-18","Oregon","ILB","Troy Dye"
"1104",52541,"6-7",251,"1999-01-08","Stanford","TE","Colby Parkinson"
"1105",52542,"6-2",210,"1997-08-25","California","FS","Jaylinn Hawkins"
"1106",52543,"6-4",321,"1996-09-18","Louisiana-Lafayette","G","Kevin Dotson"
"1107",52544,"6-5",245,"1997-03-27","Purdue","TE","Brycen Hopkins"
"1108",52545,"5-10",175,"1999-04-05","Michigan State","CB","Josiah Scott"
"1109",52546,"6-1",193,"1997-01-21","Louisiana Tech","CB","L'Jarius Sneed"
"1110",52547,"5-9",183,"1998-07-06","Louisiana Tech","CB","Amik Robertson"
"1111",52551,"6-4",325,"1998-02-20","Michigan","G","Ben Bredeson"
"1112",52552,"5-10",214,"1998-09-16","Miami","RB","DeeJay Dallas"
"1113",52553,"6-5",296,"1997-04-01","Auburn","T","Jack Driscoll"
"1114",52554,"6-3",320,"1997-11-20","Wisconsin","C","Tyler Biadasz"
"1115",52557,"6-4",300,"1996-06-19","Ball State","G","Danny Pinter"
"1116",52561,"6-7",324,"1996-08-09","West Virginia","T","Colton McKivitz"
"1117",52563,"6-4",268,"1997-06-13","Tulsa","OLB","Trevis Gipson"
"1118",52566,"6-1",201,NA,"Virginia","CB","Bryce Hall"
"1119",52569,"6-2",205,"1998-08-25","Minnesota","WR","Tyler Johnson"
"1120",52570,"6-0",220,"1997-12-06","Michigan","MLB","Khaleke Hudson"
"1121",52571,"5-11",190,"1997-12-11","Georgia Southern","CB","Kindle Vildor"
"1122",52574,"6-1",205,"1998-04-01","Wisconsin","WR","Quintez Cephus"
"1123",52578,"6-3",305,"1996-12-04","Texas Tech","DT","Broderick Washington"
"1124",52581,"5-11",172,"1997-10-29","Tulane","WR","Darnell Mooney"
"1125",52582,"6-3",291,"1997-04-24","North Carolina State","DT","Larrell Murchison"
"1126",52584,"6-0",200,"1997-06-10","Miami","WR","K.J. Osborn"
"1127",52585,"6-2",255,NA,"Michigan","DE","Michael Danna"
"1128",52588,"6-5",300,"1997-12-08","Kansas","G","Hakeem Adeniji"
"1129",52590,"6-3",350,"1997-12-10","Michigan","G","Michael Onwenu"
"1130",52592,"6-1",333,NA,"Baylor","DT","Bravvion Roy"
"1131",52594,"5-11",202,"1997-09-17","Notre Dame","SS","Alohi Gilman"
"1132",52595,"6-2",208,"1999-02-19","Michigan","WR","Donovan Peoples-Jones"
"1133",52598,"6-5",245,"1997-10-16","Georgia","TE","Charlie Woerner"
"1134",52600,"6-5",321,"1997-08-08","Michigan","G","Jon Runyan"
"1135",52603,"6-5",290,"1995-11-27","Wake Forest","T","Justin Herron"
"1136",52607,"6-2",205,"1998-03-04","Ohio State","SS","Jordan Fuller"
"1137",52608,"6-2",190,"1998-06-09","Southern Mississippi","WR","Quez Watkins"
"1138",52609,"6-0",193,"1996-09-20","Southern Methodist","WR","James Proche"
"1139",52611,"6-7",307,"1997-01-23","Oregon State","T","Blake Brandel"
"1140",52613,"6-0",210,"1998-01-21","Michigan","SS","Josh Metellus"
"1141",52614,"6-4",250,"1997-04-02","Georgia Tech","TE","Tyler Davis"
"1142",52615,"6-4",209,"1998-10-21","Oregon State","WR","Isaiah Hodgins"
"1143",52616,"6-5",297,"1997-04-29","Oregon","C","Jake Hanson"
"1144",52618,"6-7",310,"1997-11-22","Auburn","T","Prince Tega Wanogho"
"1145",52619,"5-10",170,"1998-01-07","Massachusetts","CB","Isaiah Rodgers"
"1146",52620,"6-4",220,"1998-08-06","Washington State","WR","Dezmon Patmon"
"1147",52623,"6-1",240,"1997-03-07","Purdue","ILB","Markus Bailey"
"1148",52624,"6-2",203,NA,"Arkansas","SS","Kamren Curl"
"1149",52625,"6-3",214,"1997-07-10","Tennessee","WR","Jauan Jennings"
"1150",52627,"5-11",210,"1999-04-19","Iowa","SS","Geno Stone"
"1151",52630,"5-10",210,"1999-04-13","Arizona State","RB","Eno Benjamin"
"1152",52637,"6-3",265,NA,"North Carolina State","DE","James Smith-Williams"
"1153",52640,"6-2",320,"1996-08-22","Nebraska","DT","Carlos Davis"
"1154",52641,"6-4",247,"1996-08-22","Stanford","DE","Casey Toohill"
"1155",52647,"5-11",185,"1996-11-29","Pittsburgh","CB","Dane Jackson"
"1156",52650,"6-4",250,"1999-07-28","Miami","OLB","Jonathan Garvin"
"1157",52651,"6-0",186,"1998-04-13","Marshall","CB","Chris Jackson"
"1158",52658,"6-2",315,"1998-06-24","Clemson","T","Tremayne Anchrum"
"1159",52659,"6-5",242,"1996-11-28","Louisiana State","TE","Stephen Sullivan"
"1160",52660,"6-2",205,"1997-09-20","Florida","WR","Tyrie Cleveland"
"1161",52662,"6-5",246,NA,"North Dakota State","OLB","Derrek Tuszka"
"1162",52663,"6-3",235,"1997-03-12","Georgia","ILB","Tae Crowder"
"1163",52665,"6-3",290,"1998-06-09","Texas","DT","Malcolm Roach"
"1164",52666,"6-5",318,"1996-08-16","Oregon","T","Calvin Throckmorton"
"1165",52673,"6-4",245,"1996-11-07","South Florida","TE","Mitchell Wilcox"
"1166",52697,"6-2",185,"1996-09-16","Florida Atlantic","CB","James Pierre"
"1167",52706,"6-4",250,NA,"Indiana State","ILB","Jonas Griffith"
"1168",52708,"5-9",205,"1996-09-12","Baylor","RB","Jamycal Hasty"
"1169",52721,"6-4",199,"1997-01-15","Ohio State","WR","Binjimen Victor"
"1170",52725,"6-3",250,"1996-09-01","North Dakota State","TE","Ben Ellefson"
"1171",52733,"5-10",220,"1998-08-09","Illinois State","RB","James Robinson"
"1172",52743,"6-1",329,"1997-11-27","Mississippi","DT","Benito Jones"
"1173",52759,"6-2",305,"1998-06-16","Wagner","DT","Chris Williams"
"1174",52762,"5-11",225,"1997-11-24","Notre Dame","RB","Tony Jones"
"1175",52764,"5-10",190,"1998-09-12","Wake Forest","CB","Essang Bassey"
"1176",52766,"6-0",195,"1997-02-19","Wake Forest","WR","Kendall Hinton"
"1177",52778,"5-10",175,NA,"Washington","WR","Andre Baccellia"
"1178",52792,"6-4",255,"1998-06-25","Missouri S&amp;T","DT","Tershawn Wharton"
"1179",52797,"6-2",235,"1998-02-26","Michigan State","OLB","Joe Bachie"
"1180",52835,"6-4",310,"1997-10-05","Brown","DT","Michael Hoecht"
"1181",52844,"6-2",230,"1997-01-30","South Dakota State","ILB","Christian Rozeboom"
"1182",52846,"6-5",275,"1995-08-17","Weber State","DT","Jonah Williams"
"1183",52848,"6-2",285,"1998-03-09","Rice","DE","Myles Adams"
"1184",52852,"5-11",211,"1997-08-05","Mississippi","FS","Myles Hartsfield"
"1185",52858,"6-3",240,"1996-10-16","Western Michigan","TE","Giovanni Ricci"
"1186",52863,"6-1",235,"1998-04-02","UCLA","ILB","Krys Barnes"
"1187",52873,"6-5",250,"1997-01-21","Southern Methodist","DE","Delontae Scott"
"1188",52894,"6-4",315,"1998-03-23","Missouri","C","Trystan Colon"
"1189",52904,"6-0",205,"1998-06-12","Army","CB","Elijah Riley"
"1190",52907,"6-4",246,"1997-07-06","Oregon State","TE","Noah Togiai"
"1191",52913,"6-4",205,"1998-04-25","Norfolk State","FS","Bobby Price"
"1192",52922,"5-11",196,"1998-12-29","Washington","RB","Salvon Ahmed"
"1193",52932,"6-3",260,"1998-01-18","North Texas","OLB","Ladarius Hamilton"
"1194",52934,"6-5",246,"1997-12-28","Michigan","TE","Sean McKeon"
"1195",52938,"6-6",310,"1997-06-04","Texas Tech","T","Terence Steele"
"1196",52942,"6-4",231,"1996-09-13","Oregon","TE","Juwan Johnson"
"1197",52945,"5-11",185,"1995-07-16","Arizona","CB","Jace Whittaker"
"1198",52952,"6-3",290,"1996-09-17","Washington","DE","Benning Potoa'e"
"1199",52971,"6-3",255,NA,"Notre Dame","OLB","Jamir Jones"
"1200",52980,"5-11",188,"1998-07-19","Fresno State","FS","Juju Hughes"
"1201",52991,"5-8",180,"1998-01-02","Washington","CB","Myles Bryant"
"1202",53000,"5-6",185,"1998-01-04","Arizona","RB","J.J. Taylor"
"1203",53009,"6-4",310,"1997-01-11","Rice","G","Nick Leverett"
"1204",53018,"6-1",185,"1998-06-09","Oklahoma State","CB","A.J. Green"
"1205",53027,"6-5",300,"1998-03-18","Florida Atlantic","G","Brandon Walton"
"1206",53041,"6-0",215,"1998-06-14","South Carolina","RB","Rico Dowdle"
"1207",53047,"6-5",220,"1997-08-20","Georgia","TE","Lawrence Cager"
"1208",53050,"6-3",315,NA,"North Carolina at Pembroke","DT","Domenique Davis"
"1209",53051,"5-10",190,"1998-08-06","Utah","CB","Javelin Guidry"
"1210",53053,"6-3",255,"1998-04-17","Memphis","DE","Bryce Huff"
"1211",53054,"6-3",215,"1998-04-13","Nebraska","CB","Lamar Jackson"
"1212",53059,"6-3",239,"1998-05-24","Iowa","ILB","Kristian Welch"
"1213",53063,"6-3",270,"1997-10-28","Texas State","G","Aaron Brewer"
"1214",53068,"6-0",195,"1998-08-29","Berry","WR","Mason Kinsey"
"1215",53073,"6-3",290,"1997-02-28","Florida International","DT","Teair Tart"
"1216",53074,"6-3",215,"1997-03-21","Indiana","WR","Nick Westbrook-Ikhine"
"1217",53079,"6-1",255,"1997-08-20","Toledo","FB","Reggie Gilliam"
"1218",53085,"6-4",300,"1996-06-10","Yale","G","Dieter Eiselen"
"1219",53098,"6-2",204,"1998-03-27","Tennessee","WR","Marquez Callaway"
"1220",53117,"5-9",153,NA,"Texas Christian","WR","Kavontae Turpin"
"1221",53244,"5-10",190,NA,"San Diego","WR","Michael Bandy"
"1222",53315,"6-4",245,NA,"Eastern Kentucky","OLB","Aaron Patrick"
"1223",53430,"6-6",220,NA,"Clemson","QB","Trevor Lawrence"
"1224",53431,"6-2",208,NA,"Brigham Young","QB","Zach Wilson"
"1225",53432,"6-4",226,NA,"North Dakota State","QB","Trey Lance"
"1226",53433,"6-6",250,NA,"Florida","TE","Kyle Pitts"
"1227",53434,"6-1",200,NA,"Louisiana State","WR","Ja'Marr Chase"
"1228",53435,"5-10",182,NA,"Alabama","WR","Jaylen Waddle"
"1229",53436,"6-6",325,NA,"Oregon","T","Penei Sewell"
"1230",53437,"6-1",200,NA,"South Carolina","CB","Jaycee Horn"
"1231",53438,"6-2",203,NA,"Alabama","CB","Patrick Surtain"
"1232",53439,"6-1",165,NA,"Alabama","WR","DeVonta Smith"
"1233",53440,"6-3",223,NA,"Ohio State","QB","Justin Fields"
"1234",53441,"6-3",245,NA,"Penn State","OLB","Micah Parsons"
"1235",53442,"6-3",305,NA,"Northwestern","T","Rashawn Slater"
"1236",53443,"6-4",310,NA,"Southern California","G","Alijah Vera-Tucker"
"1237",53444,"6-3",214,NA,"Alabama","QB","Mac Jones"
"1238",53445,"6-4",260,NA,"Tulsa","OLB","Zaven Collins"
"1239",53447,"6-5",266,NA,"Miami","OLB","Jaelan Phillips"
"1240",53448,"6-4",234,NA,"Kentucky","OLB","Jamin Davis"
"1241",53449,"6-0",193,NA,"Florida","WR","Kadarius Toney"
"1242",53450,"6-3",265,NA,"Michigan","DE","Kwity Paye"
"1243",53451,"6-2",207,NA,"Virginia Tech","CB","Caleb Farley"
"1244",53452,"6-5",314,NA,"Virginia Tech","T","Christian Darrisaw"
"1245",53453,"6-2",230,NA,"Alabama","RB","Najee Harris"
"1246",53454,"5-10",200,NA,"Clemson","RB","Travis Etienne"
"1247",53455,"6-1",188,NA,"Northwestern","CB","Greg Newsome"
"1248",53456,"6-2",210,NA,"Minnesota","WR","Rashod Bateman"
"1249",53457,"6-6",270,NA,"Houston","DE","Payton Turner"
"1250",53458,"6-1",190,NA,"Georgia","CB","Eric Stokes"
"1251",53459,"6-7",253,NA,"Miami","DE","Gregory Rousseau"
"1252",53460,"6-5",252,NA,"Penn State","OLB","Odafe Oweh"
"1253",53461,"6-5",262,NA,"Washington","OLB","Joe Tryon"
"1254",53462,"6-2",185,NA,"Georgia","CB","Tyson Campbell"
"1255",53463,"5-9",184,NA,"Mississippi","WR","Elijah Moore"
"1256",53464,"5-10",220,NA,"North Carolina","RB","Javonte Williams"
"1257",53465,"6-1",196,NA,"Oregon","FS","Jevon Holland"
"1258",53466,"6-6",325,NA,"Alabama","G","Landon Dickerson"
"1259",53467,"6-5",310,NA,"Alabama","DT","Christian Barmore"
"1260",53468,"6-6",310,NA,"Oklahoma State","T","Teven Jenkins"
"1261",53469,"6-0",194,NA,"Central Florida","SS","Richie Grant"
"1262",53471,"6-6",308,NA,"Notre Dame","T","Liam Eichenberg"
"1263",53472,"6-2",202,NA,"Texas Christian","FS","Trevon Moehrig"
"1264",53473,"6-1",195,NA,"Kentucky","CB","Kelvin Joseph"
"1265",53474,"6-7",325,NA,"Stanford","T","Walker Little"
"1266",53476,"5-10",180,NA,"Florida State","CB","Asante Samuel"
"1267",53477,"6-5",330,NA,"Notre Dame","G","Aaron Banks"
"1268",53478,"5-9",180,NA,"Purdue","WR","Rondale Moore"
"1269",53479,"6-2",250,NA,"Georgia","OLB","Azeez Ojulari"
"1270",53480,"6-5",295,NA,"Texas","T","Samuel Cosmi"
"1271",53481,"6-1",215,NA,"Notre Dame","OLB","Jeremiah Owusu-Koramoah"
"1272",53482,"6-6",299,NA,"North Dakota State","T","Dillon Radunz"
"1273",53483,"6-6",280,NA,"Vanderbilt","DE","Dayo Odeyingbo"
"1274",53484,"6-5",258,NA,"Penn State","TE","Pat Freiermuth"
"1275",53485,"5-9",190,NA,"Western Michigan","WR","D'Wayne Eskridge"
"1276",53486,"5-9",153,NA,"Louisville","WR","Tutu Atwell"
"1277",53487,"6-0",232,NA,"Missouri","ILB","Nick Bolton"
"1278",53488,"6-4",200,NA,"Louisiana State","WR","Terrace Marshall"
"1279",53489,"6-3",242,NA,"Ohio State","OLB","Pete Werner"
"1280",53490,"6-4",273,NA,"Wake Forest","DE","Carlos Basham"
"1281",53491,"6-5",312,NA,"Ohio State","C","Josh Myers"
"1282",53492,"6-5",316,NA,"Oklahoma","C","Creed Humphrey"
"1283",53494,"6-0",203,NA,"Syracuse","SS","Andre Cisco"
"1284",53496,"6-4",225,NA,"Stanford","QB","Davis Mills"
"1285",53498,"6-4",253,NA,"Texas","DE","Joseph Ossai"
"1286",53499,"6-6",297,NA,"Brigham Young","T","Brady Christensen"
"1287",53500,"6-0",193,NA,"Central Florida","CB","Aaron Robinson"
"1288",53501,"6-2",315,NA,"North Carolina State","NT","Alim McNeill"
"1289",53502,"6-4",278,NA,"Louisiana Tech","DT","Milton Williams"
"1290",53503,"6-3",205,NA,"Minnesota","CB","Benjamin St-Juste"
"1291",53504,"6-2",280,NA,"UCLA","DT","Osa Odighizuwa"
"1292",53505,"6-0",193,NA,"Stanford","CB","Paulson Adebo"
"1293",53506,"6-2",210,NA,"Tennessee","WR","Josh Palmer"
"1294",53508,"6-3",250,NA,"Buffalo","DE","Malcolm Koonce"
"1295",53509,"6-3",223,NA,"Virginia Tech","OLB","Divine Deablo"
"1296",53510,"6-5",253,NA,"Boston College","TE","Hunter Long"
"1297",53511,"6-1",185,NA,"North Carolina","WR","Dyami Brown"
"1298",53512,"6-4",248,NA,"Notre Dame","TE","Tommy Tremble"
"1299",53513,"6-5",270,NA,"Iowa","DE","Chauncey Golston"
"1300",53514,"5-10",215,NA,"Clemson","WR","Amari Rodgers"
"1301",53515,"6-4",310,NA,"Ohio State","G","Wyatt Davis"
"1302",53517,"6-1",215,NA,"Ohio State","RB","Trey Sermon"
"1303",53518,"6-4",222,NA,"Michigan","WR","Nico Collins"
"1304",53519,"6-5",260,NA,"Pittsburgh","OLB","Patrick Jones"
"1305",53520,"6-0",179,NA,"Auburn","WR","Anthony Schwartz"
"1306",53521,"6-1",233,NA,"Georgia","ILB","Monty Rice"
"1307",53522,"6-9",321,NA,"Northern Iowa","T","Spencer Brown"
"1308",53524,"6-5",295,NA,"Notre Dame","C","Robert Hainsey"
"1309",53526,"6-5",245,NA,"Georgia","TE","Tre' McKitty"
"1310",53527,"6-3",320,NA,"Wisconsin-Whitewater","G","Quinn Meinerz"
"1311",53530,"6-3",213,NA,"Syracuse","CB","Ifeatu Melifonwu"
"1312",53531,"6-0",182,NA,"Michigan","CB","Ambry Thomas"
"1313",53532,"6-2",230,NA,"South Carolina","ILB","Ernest Jones"
"1314",53533,"6-0",206,NA,"Southern Methodist","FS","Brandon Stephens"
"1315",53534,"6-3",240,NA,"Ohio State","ILB","Baron Browning"
"1316",53535,"6-3",305,NA,"Southern California","DT","Jay Tufele"
"1317",53536,"5-10",200,NA,"North Carolina","RB","Michael Carter"
"1318",53537,"6-0",190,NA,"San Diego State","CB","Darren Hall"
"1319",53538,"6-2",202,NA,"Louisville","WR","Dez Fitzpatrick"
"1320",53539,"6-5",310,NA,"Cincinnati","T","James Hudson"
"1321",53540,"6-3",280,NA,"Tulane","DE","Cam Sample"
"1322",53541,"6-1",195,NA,"Southern California","WR","Amon-Ra St. Brown"
"1323",53542,"6-1",245,NA,"Purdue","ILB","Derrick Barnes"
"1324",53543,"6-3",300,NA,"Stanford","C","Drew Dalman"
"1325",53545,"6-7",255,NA,"Northern Iowa","OLB","Elerson Smith"
"1326",53547,"6-4",235,NA,"Duke","OLB","Chris Rumph"
"1327",53549,"6-0",246,NA,"Oklahoma","RB","Rhamondre Stevenson"
"1328",53551,"6-3",346,NA,"Louisiana State","NT","Tyler Shelvin"
"1329",53552,"5-11",195,NA,"Texas Tech","CB","Zech McPhearson"
"1330",53553,"6-6",256,NA,"Boise State","TE","John Bates"
"1331",53554,"6-1",195,NA,"California","FS","Camryn Bynum"
"1332",53555,"6-1",207,NA,"Oklahoma State","RB","Chuba Hubbard"
"1333",53556,"6-3",235,NA,"Southern Methodist","TE","Kylen Granson"
"1334",53557,"6-5",315,NA,"Texas A&amp;M","T","Dan Moore"
"1335",53558,"5-9",174,NA,"North Texas","WR","Jaelon Darden"
"1336",53559,"6-2",195,NA,"Central Arkansas","CB","Robert Rochell"
"1337",53560,"6-0",190,NA,"Oklahoma State","WR","Tylan Wallace"
"1338",53561,"6-2",300,NA,"Ohio State","DT","Tommy Togiai"
"1339",53564,"6-5",270,NA,"Pittsburgh","OLB","Rashad Weaver"
"1340",53565,"5-11",191,NA,"Florida","CB","Marco Wilson"
"1341",53568,"6-4",274,NA,"East Carolina","G","D'Ante Smith"
"1342",53570,"6-5",211,NA,"Central Florida","WR","Jacob Harris"
"1343",53571,"6-5",305,NA,"Mississippi","T","Royce Newman"
"1344",53574,"6-6",258,NA,"Ohio State","TE","Luke Farrell"
"1345",53575,"6-1",220,NA,"Auburn","ILB","Jamien Sherwood"
"1346",53576,"6-3",245,NA,"Miami","TE","Brevin Jordan"
"1347",53577,"6-4",285,NA,"Texas","DE","Ta'Quon Graham"
"1348",53579,"5-11",191,NA,"Memphis","RB","Kenneth Gainwell"
"1349",53580,"6-6",332,NA,"Missouri","T","Larry Borom"
"1350",53581,"6-1",205,NA,"Texas","FS","Caden Sterns"
"1351",53582,"6-1",217,NA,"West Virginia","OLB","Tony Fields"
"1352",53583,"5-10",190,NA,"Duke","CB","Michael Carter"
"1353",53584,"6-5",315,NA,"Western Michigan","T","Jaylon Moore"
"1354",53585,"6-7",293,NA,"Wisconsin","DE","Isaiahh Loudermilk"
"1355",53586,"6-1",179,NA,"Iowa","WR","Ihmir Smith-Marsette"
"1356",53587,"6-3",305,NA,"Iowa","DT","Daviyon Nixon"
"1357",53588,"6-6",300,NA,"Nebraska","G","Brenden Jaimes"
"1358",53589,"6-1",195,NA,"Ohio State","CB","Shaun Wade"
"1359",53590,"6-8",315,NA,"Miami, O.","T","Tommy Doyle"
"1360",53591,"6-4",240,NA,"Duke","TE","Noah Gray"
"1361",53592,"6-0",200,NA,"Cincinnati","SS","Darrick Forrest"
"1362",53595,"6-3",195,NA,"Washington","CB","Keith Taylor"
"1363",53596,"6-0",195,NA,"Illinois","CB","Nate Hobbs"
"1364",53599,"6-2",230,NA,"Texas Christian","OLB","Garret Wallow"
"1365",53601,"5-11",202,NA,"Oregon","CB","Deommodore Lenoir"
"1366",53602,"6-5",340,NA,"Florida","DT","Tedarrell Slaton"
"1367",53604,"6-1",205,NA,"Pittsburgh","FS","Jason Pinnock"
"1368",53607,"5-11",190,NA,"Appalachian State","CB","Shemar Jean-Charles"
"1369",53608,"6-4",227,NA,"Stanford","WR","Simi Fehoko"
"1370",53609,"6-1",215,NA,"Southern California","SS","Talanoa Hufanga"
"1371",53611,"6-4",268,NA,"Notre Dame","OLB","Adetokunbo Ogundeji"
"1372",53612,"5-9",195,NA,"Boise State","RB","Avery Williams"
"1373",53615,"6-4",215,NA,"Florida State","ILB","Hamsah Nasirildeen"
"1374",53616,"6-1",200,NA,"Arizona State","WR","Frank Darby"
"1375",53617,"5-11",198,NA,"Missouri","FS","Joshuah Bledsoe"
"1376",53618,"6-3",305,NA,"Southern California","DT","Marlon Tuipulotu"
"1377",53619,"6-3",330,NA,"Georgia","C","Trey Hill"
"1378",53620,"6-2",260,NA,"Coastal Carolina","DE","Tarron Jackson"
"1379",53621,"6-5",355,NA,"Kentucky","DT","Quinton Bohanna"
"1380",53623,"5-11",221,NA,"Louisiana-Lafayette","RB","Elijah Mitchell"
"1381",53624,"6-2",318,NA,"Arizona","DT","Roy Lopez"
"1382",53625,"6-1",218,NA,"Arizona","RB","Gary Brightwell"
"1383",53629,"5-11",178,NA,"Kentucky","CB","Brandin Echols"
"1384",53631,"5-11",216,NA,"Michigan","RB","Chris Evans"
"1385",53633,"5-10",190,NA,"South Carolina","WR","Shi Smith"
"1386",53635,"6-7",305,NA,"Kentucky","T","Landon Young"
"1387",53638,"6-2",220,NA,"Georgia Tech","WR","Jalen Camp"
"1388",53639,"6-3",265,NA,"Duke","OLB","Victor Dimukeje"
"1389",53640,"5-9",185,NA,"UCLA","RB","Demetric Felton"
"1390",53641,"6-1",195,NA,"Pittsburgh","SS","Damar Hamlin"
"1391",53642,"5-11",197,NA,"Wisconsin","CB","Rachad Wildgoose"
"1392",53643,"6-5",312,NA,"Wisconsin","G","Cole Van Lanen"
"1393",53645,"6-3",232,NA,"Miami","OLB","Quincy Roche"
"1394",53646,"5-9",212,NA,"Virginia Tech","RB","Khalil Herbert"
"1395",53647,"6-3",235,NA,"Texas","QB","Sam Ehlinger"
"1396",53649,"6-1",224,NA,"Boston College","ILB","Isaiah McDuffie"
"1397",53655,"6-6",325,NA,"Tennessee","G","Trey Smith"
"1398",53656,"6-4",205,NA,"South Carolina","SS","Israel Mukuamu"
"1399",53658,"6-5",205,NA,"Charleston, W. Va.","WR","Mike Strachan"
"1400",53661,"6-5",280,NA,"Kentucky","DT","Phil Hoskins"
"1401",53662,"5-10",205,NA,"Maryland","RB","Jake Funk"
"1402",53663,"6-2",251,NA,"Tulane","ILB","Patrick Johnson"
"1403",53665,"6-5",315,NA,"Texas Tech","G","Jack Anderson"
"1404",53667,"6-6",330,NA,"Nebraska","G","Matt Farniok"
"1405",53668,"6-4",257,NA,"Ohio State","OLB","Jonathon Cooper"
"1406",53669,"6-4",248,NA,"Baylor","DE","William Bradley-King"
"1407",53674,"6-0",180,NA,"Oklahoma","FS","Tre Norwood"
"1408",53675,"6-3",252,NA,"Penn State","DE","Shaka Toney"
"1409",53677,"6-6",306,NA,"Penn State","G","Will Fries"
"1410",53678,"6-3",220,NA,"Notre Dame","WR","Ben Skowronek"
"1411",53679,"6-4",340,NA,"Brigham Young","NT","Khyiris Tonga"
"1412",53685,"5-11",215,NA,"Mississippi State","RB","Kylin Hill"
"1413",53687,"6-1",190,NA,"Brigham Young","WR","Dax Milne"
"1414",53703,"6-0",220,NA,"Duke","RB","Deon Jackson"
"1415",53707,"6-1",202,NA,"Southern Mississippi","WR","Tim Jones"
"1416",53712,"6-2",282,NA,"Rutgers","DT","Michael Dwumfour"
"1417",53715,"6-4",240,NA,"Mississippi","TE","Kenny Yeboah"
"1418",53716,"6-2",225,NA,"Illinois","OLB","Milo Eifler"
"1419",53727,"6-9",310,NA,"Duke","T","Devery Hamilton"
