"","masterId","gameId.x","playId.x","nflId","displayName","frameId","time","jerseyNumber","club","playDirection","x","y","s","a","dis","o","dir","event","week_num","fieldPlay","playId.y","gameId.y","playDescription","prePenaltyPlayResult","down","yardsToGo","absoluteYardlineNumber"
"3554","2022091809-3307",2022091809,3307,42654,"La'el Collins",12,2022-09-18 18:56:04.099999,71,"CIN","right",61.33,22.38,0.5,2.09,0.05,222.51,334.29,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3555","2022091809-3307",2022091809,3307,42654,"La'el Collins",13,2022-09-18 18:56:04.2,71,"CIN","right",61.29,22.4,0.29,1.73,0.04,214.27,314.84,"first_contact",2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3556","2022091809-3307",2022091809,3307,42654,"La'el Collins",14,2022-09-18 18:56:04.299999,71,"CIN","right",61.27,22.4,0.16,1.37,0.02,197.41,282.52,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3557","2022091809-3307",2022091809,3307,42654,"La'el Collins",15,2022-09-18 18:56:04.4,71,"CIN","right",61.28,22.39,0.12,1.19,0.01,191.4,184.39,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3558","2022091809-3307",2022091809,3307,42654,"La'el Collins",16,2022-09-18 18:56:04.5,71,"CIN","right",61.28,22.38,0.22,0.88,0.02,185.57,159.29,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3559","2022091809-3307",2022091809,3307,42654,"La'el Collins",17,2022-09-18 18:56:04.599999,71,"CIN","right",61.3,22.35,0.31,0.65,0.03,181.32,152.81,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3560","2022091809-3307",2022091809,3307,42654,"La'el Collins",18,2022-09-18 18:56:04.7,71,"CIN","right",61.32,22.33,0.35,0.43,0.03,176.37,148.49,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3561","2022091809-3307",2022091809,3307,42654,"La'el Collins",19,2022-09-18 18:56:04.799999,71,"CIN","right",61.34,22.29,0.4,0.25,0.04,173.9,147.7,"tackle",2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3562","2022091809-3307",2022091809,3307,42654,"La'el Collins",20,2022-09-18 18:56:04.9,71,"CIN","right",61.35,22.26,0.39,0.03,0.04,171.9,151.86,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3563","2022091809-3307",2022091809,3307,42654,"La'el Collins",21,2022-09-18 18:56:05,71,"CIN","right",61.37,22.23,0.37,0.14,0.04,169.27,147.32,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3564","2022091809-3307",2022091809,3307,42654,"La'el Collins",22,2022-09-18 18:56:05.099999,71,"CIN","right",61.4,22.2,0.34,0.25,0.04,167.2,140.4,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3565","2022091809-3307",2022091809,3307,42654,"La'el Collins",23,2022-09-18 18:56:05.2,71,"CIN","right",61.42,22.18,0.31,0.32,0.03,165.85,136.54,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3566","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",1,2022-09-18 18:56:03,83,"CIN","right",71.84,28.9,5.28,2.78,0.53,139.44,163.47,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3567","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",2,2022-09-18 18:56:03.099999,83,"CIN","right",71.98,28.41,5.1,2.77,0.52,140.18,166.07,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3568","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",3,2022-09-18 18:56:03.2,83,"CIN","right",72.09,27.92,4.88,2.72,0.5,140.18,168.22,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3569","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",4,2022-09-18 18:56:03.299999,83,"CIN","right",72.18,27.45,4.65,2.68,0.48,137.87,170.21,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3570","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",5,2022-09-18 18:56:03.4,83,"CIN","right",72.25,27.01,4.39,2.73,0.45,137.87,172.27,"pass_arrived",2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3571","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",6,2022-09-18 18:56:03.5,83,"CIN","right",72.3,26.59,4.12,2.75,0.42,136.56,174.17,"pass_outcome_caught",2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3572","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",7,2022-09-18 18:56:03.599999,83,"CIN","right",72.32,26.19,3.84,2.8,0.4,143.15,176.73,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3573","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",8,2022-09-18 18:56:03.7,83,"CIN","right",72.34,25.82,3.59,2.67,0.37,147.14,178.11,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3574","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",9,2022-09-18 18:56:03.799999,83,"CIN","right",72.35,25.48,3.32,2.62,0.34,151.29,179.97,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3575","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",10,2022-09-18 18:56:03.9,83,"CIN","right",72.34,25.17,3.03,2.69,0.32,154.58,182.77,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3576","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",11,2022-09-18 18:56:04,83,"CIN","right",72.31,24.88,2.75,2.75,0.29,160.32,185.36,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3577","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",12,2022-09-18 18:56:04.099999,83,"CIN","right",72.28,24.62,2.47,2.85,0.26,165.93,188.84,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3578","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",13,2022-09-18 18:56:04.2,83,"CIN","right",72.24,24.39,2.25,2.6,0.24,171.02,192.68,"first_contact",2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3579","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",14,2022-09-18 18:56:04.299999,83,"CIN","right",72.19,24.18,1.99,2.42,0.21,176.23,195.28,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3580","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",15,2022-09-18 18:56:04.4,83,"CIN","right",72.13,24,1.75,2.25,0.19,179.37,197.51,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3581","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",16,2022-09-18 18:56:04.5,83,"CIN","right",72.08,23.85,1.54,2.08,0.16,182.27,200.66,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3582","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",17,2022-09-18 18:56:04.599999,83,"CIN","right",72.02,23.72,1.37,1.88,0.15,186.48,204.78,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3583","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",18,2022-09-18 18:56:04.7,83,"CIN","right",71.96,23.6,1.24,1.65,0.13,196.4,210.3,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3584","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",19,2022-09-18 18:56:04.799999,83,"CIN","right",71.89,23.5,1.15,1.48,0.12,209.7,217.52,"tackle",2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3585","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",20,2022-09-18 18:56:04.9,83,"CIN","right",71.82,23.42,1.07,1.33,0.11,221.15,224.34,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3586","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",21,2022-09-18 18:56:05,83,"CIN","right",71.74,23.35,1.03,1.14,0.1,230.87,230.8,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3587","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",22,2022-09-18 18:56:05.099999,83,"CIN","right",71.65,23.3,1.04,1.12,0.1,240.25,240.1,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3588","2022091809-3307",2022091809,3307,43344,"Tyler Boyd",23,2022-09-18 18:56:05.2,83,"CIN","right",71.56,23.25,1.06,1.06,0.1,245.02,247.16,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3589","2022091809-3307",2022091809,3307,43478,"Anthony Brown",1,2022-09-18 18:56:03,3,"DAL","right",77.75,12.48,3.97,3.12,0.39,269.09,2.19,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3590","2022091809-3307",2022091809,3307,43478,"Anthony Brown",2,2022-09-18 18:56:03.099999,3,"DAL","right",77.74,12.88,4.03,3.14,0.4,271.22,356.37,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3591","2022091809-3307",2022091809,3307,43478,"Anthony Brown",3,2022-09-18 18:56:03.2,3,"DAL","right",77.69,13.27,4.01,3.01,0.4,281.56,350.77,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3592","2022091809-3307",2022091809,3307,43478,"Anthony Brown",4,2022-09-18 18:56:03.299999,3,"DAL","right",77.61,13.66,3.95,2.66,0.39,281.56,346.83,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3593","2022091809-3307",2022091809,3307,43478,"Anthony Brown",5,2022-09-18 18:56:03.4,3,"DAL","right",77.52,14.03,3.8,2.35,0.38,274.47,343.59,"pass_arrived",2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3594","2022091809-3307",2022091809,3307,43478,"Anthony Brown",6,2022-09-18 18:56:03.5,3,"DAL","right",77.41,14.38,3.64,2.24,0.37,267.22,341.03,"pass_outcome_caught",2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3595","2022091809-3307",2022091809,3307,43478,"Anthony Brown",7,2022-09-18 18:56:03.599999,3,"DAL","right",77.3,14.71,3.34,2.39,0.34,253.93,341.16,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3596","2022091809-3307",2022091809,3307,43478,"Anthony Brown",8,2022-09-18 18:56:03.7,3,"DAL","right",77.21,15,2.98,2.7,0.31,247.42,341.38,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3597","2022091809-3307",2022091809,3307,43478,"Anthony Brown",9,2022-09-18 18:56:03.799999,3,"DAL","right",77.12,15.27,2.7,2.77,0.28,242.54,341.03,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3598","2022091809-3307",2022091809,3307,43478,"Anthony Brown",10,2022-09-18 18:56:03.9,3,"DAL","right",77.06,15.48,2.17,3.38,0.22,236.26,343.12,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3599","2022091809-3307",2022091809,3307,43478,"Anthony Brown",11,2022-09-18 18:56:04,3,"DAL","right",77,15.67,1.85,3.11,0.2,229.61,344.49,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3600","2022091809-3307",2022091809,3307,43478,"Anthony Brown",12,2022-09-18 18:56:04.099999,3,"DAL","right",76.99,15.76,1.2,3.58,0.1,228.2,349.79,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3601","2022091809-3307",2022091809,3307,43478,"Anthony Brown",13,2022-09-18 18:56:04.2,3,"DAL","right",76.98,15.84,0.76,3.52,0.08,225.42,354.83,"first_contact",2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3602","2022091809-3307",2022091809,3307,43478,"Anthony Brown",14,2022-09-18 18:56:04.299999,3,"DAL","right",76.96,15.91,0.47,3.03,0.07,222.34,358.6,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3603","2022091809-3307",2022091809,3307,43478,"Anthony Brown",15,2022-09-18 18:56:04.4,3,"DAL","right",76.95,15.94,0.2,2.64,0.04,223.34,5.49,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3604","2022091809-3307",2022091809,3307,43478,"Anthony Brown",16,2022-09-18 18:56:04.5,3,"DAL","right",76.95,15.94,0.14,2.55,0,223.34,155.79,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3605","2022091809-3307",2022091809,3307,43478,"Anthony Brown",17,2022-09-18 18:56:04.599999,3,"DAL","right",76.96,15.91,0.4,2.32,0.03,201.72,166.14,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3606","2022091809-3307",2022091809,3307,43478,"Anthony Brown",18,2022-09-18 18:56:04.7,3,"DAL","right",76.97,15.86,0.61,2.02,0.05,173.3,168.94,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3607","2022091809-3307",2022091809,3307,43478,"Anthony Brown",19,2022-09-18 18:56:04.799999,3,"DAL","right",76.99,15.79,0.85,1.84,0.07,121.06,172.78,"tackle",2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3608","2022091809-3307",2022091809,3307,43478,"Anthony Brown",20,2022-09-18 18:56:04.9,3,"DAL","right",76.99,15.69,1.04,1.53,0.1,109.21,177.06,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3609","2022091809-3307",2022091809,3307,43478,"Anthony Brown",21,2022-09-18 18:56:05,3,"DAL","right",76.98,15.59,1.14,1.16,0.11,104.05,181.86,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3610","2022091809-3307",2022091809,3307,43478,"Anthony Brown",22,2022-09-18 18:56:05.099999,3,"DAL","right",76.97,15.46,1.2,0.76,0.13,76.94,185.57,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3611","2022091809-3307",2022091809,3307,43478,"Anthony Brown",23,2022-09-18 18:56:05.2,3,"DAL","right",76.95,15.34,1.26,0.51,0.12,76.94,186.9,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3612","2022091809-3307",2022091809,3307,43510,"Ted Karras",1,2022-09-18 18:56:03,64,"CIN","right",64,23.18,2.54,0.15,0.27,116.21,253.14,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3613","2022091809-3307",2022091809,3307,43510,"Ted Karras",2,2022-09-18 18:56:03.099999,64,"CIN","right",63.73,23.09,2.67,0.23,0.28,122.15,251.87,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3614","2022091809-3307",2022091809,3307,43510,"Ted Karras",3,2022-09-18 18:56:03.2,64,"CIN","right",63.46,22.98,2.82,0.54,0.3,127.44,249.3,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3615","2022091809-3307",2022091809,3307,43510,"Ted Karras",4,2022-09-18 18:56:03.299999,64,"CIN","right",63.19,22.86,2.87,0.57,0.29,129.96,247.41,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3616","2022091809-3307",2022091809,3307,43510,"Ted Karras",5,2022-09-18 18:56:03.4,64,"CIN","right",62.92,22.7,2.99,1.01,0.32,132.97,241.73,"pass_arrived",2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3617","2022091809-3307",2022091809,3307,43510,"Ted Karras",6,2022-09-18 18:56:03.5,64,"CIN","right",62.66,22.53,3.01,1.25,0.31,138.35,237.9,"pass_outcome_caught",2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3618","2022091809-3307",2022091809,3307,43510,"Ted Karras",7,2022-09-18 18:56:03.599999,64,"CIN","right",62.41,22.35,3,1.36,0.31,151.15,235.18,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3619","2022091809-3307",2022091809,3307,43510,"Ted Karras",8,2022-09-18 18:56:03.7,64,"CIN","right",62.16,22.17,2.98,1.36,0.31,161.63,233.07,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3620","2022091809-3307",2022091809,3307,43510,"Ted Karras",9,2022-09-18 18:56:03.799999,64,"CIN","right",61.91,21.99,2.93,1.39,0.3,163.88,231.31,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3621","2022091809-3307",2022091809,3307,43510,"Ted Karras",10,2022-09-18 18:56:03.9,64,"CIN","right",61.71,21.81,2.75,1.62,0.27,193.22,229.09,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3622","2022091809-3307",2022091809,3307,43510,"Ted Karras",11,2022-09-18 18:56:04,64,"CIN","right",61.51,21.63,2.59,1.77,0.27,216.67,227.61,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3623","2022091809-3307",2022091809,3307,43510,"Ted Karras",12,2022-09-18 18:56:04.099999,64,"CIN","right",61.36,21.47,2.31,2.02,0.22,262.79,225.03,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3624","2022091809-3307",2022091809,3307,43510,"Ted Karras",13,2022-09-18 18:56:04.2,64,"CIN","right",61.18,21.37,2.07,2.15,0.21,258.91,229.42,"first_contact",2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3625","2022091809-3307",2022091809,3307,43510,"Ted Karras",14,2022-09-18 18:56:04.299999,64,"CIN","right",60.97,21.26,1.96,1.99,0.23,248.07,235.4,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3626","2022091809-3307",2022091809,3307,43510,"Ted Karras",15,2022-09-18 18:56:04.4,64,"CIN","right",60.77,21.19,1.86,2.02,0.21,249.98,243.57,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3627","2022091809-3307",2022091809,3307,43510,"Ted Karras",16,2022-09-18 18:56:04.5,64,"CIN","right",60.6,21.12,1.75,1.85,0.18,256.35,249.22,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3628","2022091809-3307",2022091809,3307,43510,"Ted Karras",17,2022-09-18 18:56:04.599999,64,"CIN","right",60.45,21.07,1.64,1.72,0.17,255.1,254.08,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3629","2022091809-3307",2022091809,3307,43510,"Ted Karras",18,2022-09-18 18:56:04.7,64,"CIN","right",60.29,21.02,1.56,1.34,0.16,246.65,256.68,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3630","2022091809-3307",2022091809,3307,43510,"Ted Karras",19,2022-09-18 18:56:04.799999,64,"CIN","right",60.15,20.99,1.44,1.21,0.15,245.69,259.18,"tackle",2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3631","2022091809-3307",2022091809,3307,43510,"Ted Karras",20,2022-09-18 18:56:04.9,64,"CIN","right",60.01,20.97,1.39,1.09,0.15,231.38,262.9,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3632","2022091809-3307",2022091809,3307,43510,"Ted Karras",21,2022-09-18 18:56:05,64,"CIN","right",59.86,20.97,1.34,1.1,0.14,196.93,269.55,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3633","2022091809-3307",2022091809,3307,43510,"Ted Karras",22,2022-09-18 18:56:05.099999,64,"CIN","right",59.73,20.98,1.29,1.08,0.14,164.25,275.07,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3634","2022091809-3307",2022091809,3307,43510,"Ted Karras",23,2022-09-18 18:56:05.2,64,"CIN","right",59.6,21,1.26,1.01,0.13,151.84,280.11,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3635","2022091809-3307",2022091809,3307,44827,"Malik Hooker",1,2022-09-18 18:56:03,28,"DAL","right",85.39,28.39,5.3,3.05,0.54,154.9,139.95,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3636","2022091809-3307",2022091809,3307,44827,"Malik Hooker",2,2022-09-18 18:56:03.099999,28,"DAL","right",85.7,27.97,5.11,3.33,0.52,154.9,144.57,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
"3637","2022091809-3307",2022091809,3307,44827,"Malik Hooker",3,2022-09-18 18:56:03.2,28,"DAL","right",85.91,27.5,5,4.44,0.52,158.45,154.25,NA,2,"No",3307,2022091809,"(8:06) (Shotgun) J.Burrow pass short right to M.Wilcox to DAL 39 for 3 yards (D.Wilson).",3,2,10,68
